,duration,id,cls,coords
106,3700.0,1.0,0.0,"[array([[[362, 461]],

       [[362, 483]],

       [[362, 505]],

       [[363, 527]],

       [[363, 549]]], dtype=int32)]"
107,3700.0,2.0,0.0,"[array([[[197, 487]],

       [[197, 509]],

       [[197, 532]],

       [[198, 554]],

       [[198, 577]]], dtype=int32)]"
108,3800.0000000000005,1.0,0.0,"[array([[[362, 467]],

       [[363, 487]],

       [[363, 508]],

       [[363, 528]],

       [[363, 549]]], dtype=int32)]"
109,3800.0000000000005,2.0,0.0,"[array([[[197, 494]],

       [[198, 515]],

       [[198, 536]],

       [[198, 558]],

       [[198, 579]]], dtype=int32)]"
110,3900.0000000000005,1.0,0.0,"[array([[[362, 474]],

       [[362, 493]],

       [[362, 513]],

       [[362, 533]],

       [[362, 553]]], dtype=int32)]"
111,3900.0000000000005,2.0,0.0,"[array([[[198, 500]],

       [[198, 520]],

       [[198, 540]],

       [[199, 560]],

       [[199, 580]]], dtype=int32)]"
112,4000.0,1.0,0.0,"[array([[[362, 478]],

       [[362, 495]],

       [[362, 513]],

       [[362, 531]],

       [[362, 549]]], dtype=int32)]"
113,4000.0,2.0,0.0,"[array([[[198, 504]],

       [[198, 522]],

       [[198, 541]],

       [[198, 559]],

       [[198, 577]]], dtype=int32)]"
114,4100.000000000001,1.0,0.0,"[array([[[362, 483]],

       [[362, 500]],

       [[362, 517]],

       [[362, 534]],

       [[362, 551]]], dtype=int32)]"
115,4200.0,1.0,0.0,"[array([[[362, 486]],

       [[362, 502]],

       [[362, 517]],

       [[362, 532]],

       [[361, 547]]], dtype=int32)]"
116,4300.0,1.0,0.0,"[array([[[362, 491]],

       [[362, 505]],

       [[361, 519]],

       [[361, 534]],

       [[361, 548]]], dtype=int32)]"
117,4400.0,1.0,0.0,"[array([[[362, 494]],

       [[362, 508]],

       [[362, 521]],

       [[361, 534]],

       [[361, 548]]], dtype=int32)]"
118,4500.0,1.0,0.0,"[array([[[362, 497]],

       [[362, 509]],

       [[362, 521]],

       [[362, 534]],

       [[362, 546]]], dtype=int32)]"
119,4600.000000000001,1.0,0.0,"[array([[[362, 500]],

       [[362, 511]],

       [[362, 522]],

       [[362, 533]],

       [[362, 544]]], dtype=int32)]"
120,4700.0,1.0,0.0,"[array([[[362, 503]],

       [[362, 513]],

       [[362, 524]],

       [[362, 534]],

       [[362, 544]]], dtype=int32)]"
121,4800.000000000001,1.0,0.0,"[array([[[362, 505]],

       [[362, 515]],

       [[362, 524]],

       [[362, 533]],

       [[362, 543]]], dtype=int32)]"
122,4900.0,1.0,0.0,"[array([[[362, 508]],

       [[362, 517]],

       [[362, 526]],

       [[362, 535]],

       [[362, 544]]], dtype=int32)]"
